age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,3,41806,7,2,6,0,4,1,0,0,40,39,<=50K
27,3,208725,12,4,12,1,4,1,0,0,42,39,<=50K
49,2,79019,14,6,10,4,4,0,0,0,16,39,<=50K
26,3,136951,9,5,6,4,2,0,0,0,40,39,<=50K
42,3,203554,14,2,3,0,4,1,0,0,60,39,>50K
37,3,252947,13,4,6,1,2,1,0,1719,32,39,<=50K
38,3,170861,10,4,0,3,4,0,0,0,40,39,<=50K
48,3,199590,9,2,7,0,4,1,0,0,40,26,>50K
41,3,529216,13,0,13,4,2,1,7430,0,45,0,>50K
33,3,195576,9,2,3,0,4,1,4386,0,60,39,<=50K
30,3,182177,9,4,7,1,4,1,0,0,40,21,<=50K
25,6,183678,13,4,10,1,4,0,0,0,50,39,<=50K
50,3,209320,13,2,12,0,4,1,0,0,40,39,>50K
54,4,206862,9,2,3,0,4,1,0,0,36,39,>50K
37,3,168941,7,0,2,1,4,1,0,0,40,39,<=50K
59,5,201263,13,2,12,0,4,1,15024,0,55,39,>50K
17,3,75333,6,4,12,3,2,0,0,0,24,39,<=50K
65,0,299494,7,2,8,0,4,1,1797,0,40,39,<=50K
56,5,163212,9,6,0,4,4,0,99999,0,40,39,>50K
57,3,139290,9,0,7,1,4,1,0,0,38,39,<=50K
33,3,400416,6,4,7,3,2,1,0,0,20,39,<=50K
41,5,223763,14,2,2,0,4,1,0,0,65,39,<=50K
45,3,77927,13,6,7,3,1,0,0,0,40,30,<=50K
50,3,175804,9,2,12,0,4,1,0,0,48,39,<=50K
18,3,91525,9,4,12,2,4,1,0,0,25,39,<=50K
19,3,279968,10,4,0,3,4,0,0,0,20,39,<=50K
26,3,77698,10,2,10,5,1,0,0,0,40,39,<=50K
61,0,198686,12,2,8,0,4,1,0,0,2,39,>50K
67,0,190340,7,2,8,0,4,1,0,0,40,39,<=50K
41,3,113491,10,2,10,0,4,1,0,0,40,39,>50K
29,3,202878,9,4,2,1,4,1,0,0,50,39,<=50K
27,3,108431,10,4,2,1,2,1,0,0,40,39,<=50K
35,3,194490,9,0,0,4,4,0,0,0,38,39,<=50K
37,3,48093,13,4,2,1,4,1,0,0,90,39,>50K
22,3,136824,7,4,0,1,4,1,0,0,40,39,<=50K
25,3,143280,6,4,9,3,4,0,0,0,24,39,<=50K
26,3,150062,9,2,12,0,4,1,0,0,50,39,<=50K
27,2,298510,9,0,11,3,4,1,0,0,40,39,<=50K
26,3,177147,13,4,0,1,4,1,6849,0,65,39,<=50K
51,3,115025,9,2,2,0,4,1,0,0,40,39,<=50K
45,3,350440,9,2,3,0,1,1,0,0,40,39,>50K
60,3,83850,9,2,12,0,4,1,0,0,40,39,<=50K
35,3,62669,10,2,3,0,4,1,0,0,55,39,>50K
24,3,229773,9,4,6,3,4,1,0,0,40,39,<=50K
40,2,196234,9,0,2,3,4,0,0,0,40,33,<=50K
69,0,163595,9,6,8,1,4,0,0,0,20,39,<=50K
44,3,157249,13,2,10,0,2,1,0,1977,50,39,>50K
65,3,80174,9,0,3,2,4,0,1848,0,50,39,<=50K
52,4,49069,10,2,0,5,4,0,0,0,40,39,>50K
38,3,122952,9,5,2,4,4,0,0,0,35,39,<=50K
18,3,123856,7,4,12,3,4,0,0,0,49,39,<=50K
24,3,216181,11,4,6,3,4,1,0,0,40,39,<=50K
52,3,180062,10,2,3,0,4,1,0,0,60,39,<=50K
21,3,188535,9,4,6,1,4,1,0,0,44,39,<=50K
67,5,106143,16,2,12,0,4,1,20051,0,40,39,>50K
64,5,170421,10,6,2,1,4,0,0,0,8,39,<=50K
25,3,283087,10,4,3,3,2,1,0,0,40,39,<=50K
34,1,341051,14,2,0,0,4,1,0,0,50,39,>50K
39,5,34378,9,2,4,0,4,1,0,0,50,39,<=50K
26,3,380674,9,4,5,3,4,1,0,0,52,39,<=50K
19,3,304469,6,4,4,3,4,1,0,0,25,39,<=50K
35,3,99146,9,2,3,0,4,1,0,0,50,39,>50K
26,3,205109,14,4,10,1,4,0,0,0,40,39,<=50K
38,3,99156,9,5,7,3,4,1,0,0,35,39,<=50K
45,3,97842,10,2,6,0,4,1,0,0,65,39,<=50K
18,3,100875,7,4,7,4,4,0,0,0,28,39,<=50K
51,3,200576,10,0,0,1,4,0,0,0,63,39,<=50K
36,3,355053,9,5,7,4,2,0,0,0,28,39,<=50K
18,3,118376,10,4,7,3,4,0,0,0,16,0,<=50K
37,2,117760,11,4,11,1,4,1,4650,0,40,39,<=50K
37,3,117567,13,2,3,0,4,1,0,0,60,39,>50K
39,1,189632,9,2,0,5,4,0,0,0,40,39,>50K
21,3,170108,10,4,7,3,4,1,0,0,40,39,<=50K
46,6,27243,16,2,10,0,4,1,7688,0,45,39,>50K
33,3,192663,9,5,12,1,4,0,0,0,35,39,<=50K
23,3,526164,13,4,0,4,2,0,0,0,40,39,<=50K
52,5,146579,9,0,12,4,2,1,0,0,40,39,<=50K
28,3,60288,9,4,0,3,4,0,0,0,40,39,<=50K
23,6,241951,10,4,10,1,4,1,0,0,40,39,<=50K
48,4,213140,10,2,3,0,4,1,0,0,40,39,>50K
17,3,218124,7,4,12,3,4,0,0,0,20,39,<=50K
22,5,279802,10,4,10,3,4,0,0,0,3,39,<=50K
26,3,153078,9,4,0,3,1,1,0,0,80,0,>50K
40,3,167919,9,2,2,0,4,1,0,0,40,39,<=50K
28,3,193158,9,0,12,3,4,0,0,0,40,39,<=50K
44,3,172032,9,2,14,0,4,1,0,0,40,39,<=50K
29,3,39484,13,2,7,0,4,1,7298,0,42,39,>50K
45,3,84298,11,2,3,0,4,1,0,1977,50,39,>50K
43,3,269015,9,2,6,0,2,1,0,0,40,11,>50K
17,0,262196,6,4,8,3,4,1,0,0,8,39,<=50K
49,1,125892,13,2,3,0,4,1,0,0,40,39,>50K
27,3,134890,13,4,13,3,4,1,0,0,50,39,<=50K
60,5,261119,9,0,2,4,4,0,0,0,40,39,<=50K
33,3,119409,9,2,6,5,3,0,0,0,40,4,<=50K
53,5,118793,6,2,2,0,4,1,0,0,50,39,>50K
19,3,184207,10,4,12,1,4,1,0,0,40,39,<=50K
28,5,191027,9,0,4,1,4,1,0,0,40,39,<=50K
22,3,207782,12,4,5,3,4,1,0,0,20,39,<=50K
48,5,209146,9,2,14,0,4,1,0,0,60,39,<=50K
19,3,187724,10,4,7,3,4,0,0,0,25,39,<=50K
28,3,66777,11,2,7,2,4,0,3137,0,40,39,<=50K
58,3,158002,10,2,12,0,2,1,0,0,40,39,<=50K
19,5,305834,10,4,2,3,4,0,0,0,25,39,<=50K
37,0,122265,9,0,8,1,1,0,0,0,42,0,<=50K
22,3,211798,10,4,2,3,4,1,0,0,40,39,<=50K
52,5,123011,15,2,10,0,4,1,0,0,50,39,>50K
31,3,36302,13,2,6,0,4,1,0,0,50,39,<=50K
50,5,176867,16,2,10,0,4,1,3781,0,40,39,<=50K
62,3,169204,9,6,2,4,4,1,0,0,40,39,<=50K
26,3,38232,13,4,10,1,4,1,0,0,50,39,<=50K
64,6,277657,9,6,0,1,4,0,0,0,24,39,<=50K
38,3,32271,10,2,2,0,4,1,0,0,40,39,<=50K
44,3,116825,15,2,10,0,4,1,15024,0,80,39,>50K
28,5,226198,9,0,3,1,4,0,0,0,40,39,<=50K
19,3,28145,9,4,7,3,4,0,0,0,52,39,<=50K
39,3,140477,9,4,6,1,4,0,0,0,10,39,<=50K
50,3,165050,6,2,2,0,4,1,0,0,40,39,>50K
39,4,202937,14,2,10,5,4,0,0,0,40,39,>50K
36,3,316298,13,4,13,3,4,1,0,0,40,39,<=50K
39,3,203070,11,2,5,0,4,1,0,0,49,39,<=50K
51,4,103995,12,4,12,1,4,0,0,0,25,39,<=50K
28,3,176137,9,4,7,3,4,0,0,0,32,39,<=50K
57,5,103948,15,2,10,0,4,1,0,0,30,39,>50K
40,2,39581,15,5,10,3,2,0,0,0,40,39,<=50K
27,3,506436,10,0,12,4,4,0,0,0,40,29,<=50K
32,3,226975,10,4,12,3,4,1,0,1876,60,39,<=50K
49,6,154493,9,0,3,4,4,0,0,0,44,39,<=50K
34,5,137223,6,4,7,3,4,0,0,0,40,39,<=50K
24,3,102323,9,4,6,3,4,1,0,0,40,39,<=50K
54,3,257765,4,0,6,1,4,1,0,0,40,13,<=50K
52,3,42924,8,2,2,0,4,1,0,0,45,39,<=50K
43,3,167599,7,2,5,5,4,0,0,0,25,39,<=50K
35,3,52738,10,2,6,0,4,1,0,0,46,39,<=50K
56,3,98418,9,0,14,1,4,1,0,0,30,39,<=50K
30,3,381153,9,4,2,1,4,1,0,0,40,39,<=50K
54,3,103700,9,6,7,4,4,0,0,0,40,39,<=50K
35,3,298635,13,4,12,1,1,1,0,0,50,39,<=50K
32,3,127895,10,4,0,3,2,0,0,0,40,39,<=50K
44,4,212760,13,2,3,0,4,1,0,0,60,39,>50K
32,3,281384,9,1,7,2,4,0,0,0,10,39,<=50K
60,3,181200,8,2,0,0,4,1,0,0,40,39,<=50K
40,3,257364,10,0,7,1,4,1,0,0,45,39,<=50K
50,3,283281,4,2,6,0,2,1,0,0,40,39,<=50K
58,3,214502,5,2,5,0,4,1,0,0,50,39,>50K
41,3,69333,9,2,2,0,4,1,0,0,45,39,>50K
28,3,190060,9,2,12,0,4,1,0,0,40,39,>50K
53,3,95864,9,4,0,2,4,1,0,0,35,39,<=50K
71,0,144872,10,2,8,0,4,1,6514,0,40,39,>50K
17,0,275778,5,4,8,3,4,0,0,0,25,26,<=50K
45,3,27332,9,0,12,1,4,0,0,0,40,39,<=50K
23,3,24395,9,4,5,3,4,0,0,0,30,39,<=50K
25,3,330695,10,2,12,0,4,1,0,0,50,39,<=50K
40,5,171615,10,4,2,1,4,1,0,0,35,39,>50K
28,3,116372,13,4,3,1,4,0,0,0,60,39,<=50K
27,3,38599,8,4,14,1,4,1,0,0,40,39,<=50K
19,2,202184,10,4,0,3,4,1,0,0,15,39,<=50K
24,3,315303,9,4,5,3,2,1,0,0,25,39,<=50K
38,3,103456,13,5,10,4,4,1,0,0,40,39,<=50K
24,6,163480,14,4,0,1,2,0,0,0,40,39,<=50K
18,3,317425,7,4,7,3,2,1,0,0,7,39,<=50K
58,3,216941,9,0,3,4,4,0,0,0,40,39,<=50K
35,3,116541,14,4,10,3,4,1,0,0,44,39,>50K
43,3,186396,5,4,6,1,4,0,0,0,20,39,<=50K
45,3,273194,9,2,6,0,2,1,3137,0,35,39,<=50K
24,3,385540,9,2,12,0,4,1,0,0,40,26,<=50K
63,3,201631,5,2,4,0,2,1,0,0,40,39,<=50K
40,3,439919,5,2,6,0,4,1,0,0,40,26,<=50K
21,3,182117,13,4,7,2,4,1,0,0,20,39,<=50K
20,6,334113,10,2,7,0,4,1,0,0,40,39,<=50K
42,3,184837,9,2,6,5,4,0,7298,0,40,39,>50K
49,0,228372,10,2,8,0,4,1,0,0,20,39,>50K
47,1,211123,9,2,2,0,4,1,0,0,40,39,<=50K
48,4,38819,9,2,2,0,4,1,0,0,36,39,<=50K
61,3,162391,4,2,14,0,4,1,0,1651,40,39,<=50K
23,0,302836,12,2,8,0,4,1,0,0,40,8,<=50K
35,6,89040,13,2,3,0,4,1,0,0,40,39,>50K
46,3,264210,10,2,4,5,4,0,0,0,20,39,<=50K
18,3,87157,8,4,7,3,4,1,0,0,25,39,<=50K
28,5,398918,13,4,10,1,4,1,0,0,50,39,>50K
62,0,123612,13,2,8,0,4,1,0,0,4,39,<=50K
20,3,155818,9,4,7,3,4,0,0,0,20,39,<=50K
28,3,243660,9,2,14,0,4,1,0,0,40,39,<=50K
57,3,134195,9,2,12,0,4,1,0,0,40,39,<=50K
56,3,238638,4,2,2,0,4,1,0,0,40,39,<=50K
33,3,159929,9,2,2,0,4,1,0,0,40,39,<=50K
19,3,198668,9,4,5,3,4,1,0,0,40,39,<=50K
29,3,215504,9,2,6,0,4,1,0,0,40,39,<=50K
30,3,158002,10,4,2,2,4,1,0,0,55,7,<=50K
53,2,35305,13,0,10,4,4,0,0,0,57,39,<=50K
44,6,321824,9,2,11,0,4,1,0,0,38,39,<=50K
22,3,180449,10,2,5,0,4,1,0,0,28,39,<=50K
40,3,201764,9,0,2,1,4,1,0,0,40,39,<=50K
25,3,250038,11,4,0,1,4,1,0,0,40,0,<=50K
30,5,226535,4,2,4,0,4,1,0,0,40,26,<=50K
51,3,136121,11,0,0,4,4,0,0,0,38,39,<=50K
17,3,47199,7,4,9,3,4,0,0,0,24,39,<=50K
46,2,215895,13,2,11,0,4,1,0,0,40,39,>50K
50,6,24647,10,2,0,0,4,1,0,0,40,39,>50K
34,3,734193,10,4,3,1,4,0,0,0,50,39,<=50K
42,0,321086,14,2,8,0,4,1,0,0,50,39,<=50K
41,1,192589,13,2,0,0,4,1,0,0,40,39,<=50K
32,3,326283,13,4,7,4,3,1,0,0,40,39,<=50K
32,3,207284,9,2,6,0,4,1,0,0,40,39,<=50K
47,3,109089,10,2,10,0,4,1,0,0,70,39,<=50K
50,3,274528,10,2,12,0,4,1,0,0,40,39,<=50K
33,3,180859,9,0,3,1,4,1,0,0,40,39,<=50K
47,4,188610,9,2,6,0,4,1,0,0,48,39,<=50K
64,3,169604,7,2,14,0,4,1,0,0,40,39,<=50K
34,3,260560,9,2,3,0,4,1,0,0,50,39,<=50K
34,2,188245,9,4,10,4,2,0,0,0,35,39,<=50K
67,2,103315,14,4,3,2,4,0,15831,0,72,39,>50K
37,2,52465,9,4,7,1,4,1,0,0,40,39,<=50K
34,3,737315,13,2,10,0,4,1,0,0,40,39,>50K
22,0,195143,10,4,8,3,4,0,0,0,29,39,<=50K
50,5,219420,16,0,12,1,4,1,0,0,64,39,<=50K
60,3,198170,13,2,3,0,4,1,0,0,45,39,>50K
46,2,183168,13,0,10,4,4,0,0,0,43,39,<=50K
44,3,196545,13,2,2,0,4,1,7298,0,40,39,>50K
43,3,168412,9,2,12,2,4,0,0,0,44,31,<=50K
48,3,174386,14,2,10,0,4,1,0,0,40,8,>50K
36,3,544686,9,4,0,2,4,0,2907,0,40,27,<=50K
48,3,95661,10,4,0,1,4,0,0,0,43,39,<=50K
37,3,468713,10,2,0,0,4,1,0,0,40,39,<=50K
51,3,169112,14,2,12,0,4,1,0,0,40,39,>50K
52,3,74024,14,2,10,0,4,1,0,0,45,39,>50K
43,2,33331,14,2,3,0,4,1,0,0,40,39,>50K
23,3,181557,9,4,7,3,2,1,0,0,25,39,<=50K
66,3,142624,12,2,6,0,4,1,5556,0,40,41,>50K
37,5,192251,6,2,7,5,4,0,2635,0,40,39,<=50K
35,3,146091,10,4,0,1,4,0,0,0,40,39,<=50K
42,2,174575,13,2,10,0,4,1,5178,0,40,39,>50K
49,3,200949,6,4,7,4,4,0,0,0,38,29,<=50K
51,2,201560,13,2,10,5,4,0,0,0,40,39,>50K
71,1,149386,9,6,3,1,4,1,0,0,9,39,<=50K
50,2,168672,14,2,10,5,4,0,0,1902,40,39,>50K
63,3,38352,9,6,0,4,4,0,0,0,40,39,<=50K
41,6,180272,14,4,10,3,4,0,0,0,35,39,<=50K
24,6,275421,10,4,6,3,4,0,0,0,40,39,<=50K
41,2,173051,10,0,7,4,4,0,0,0,45,39,<=50K
33,2,167474,12,2,0,0,4,1,0,0,40,39,<=50K
42,2,267138,10,2,2,0,2,1,0,0,40,39,<=50K
23,3,135138,13,4,12,3,1,1,0,0,40,39,<=50K
49,3,218357,11,0,10,1,4,0,0,0,38,39,<=50K
28,5,107236,8,2,2,1,4,1,0,0,40,39,<=50K
28,3,154863,13,4,0,3,2,1,0,0,35,39,<=50K
37,3,194004,7,2,2,0,4,1,0,0,25,39,<=50K
19,3,339123,10,4,3,3,4,1,0,0,40,39,<=50K
51,2,548361,13,2,10,0,4,1,0,0,26,39,<=50K
25,3,101812,11,2,12,0,4,1,0,0,41,39,<=50K
49,4,127111,9,2,3,0,4,1,0,0,50,39,<=50K
47,3,171807,9,0,12,4,4,0,0,0,45,39,<=50K
48,2,40666,9,2,7,0,4,1,0,0,40,39,<=50K
41,2,340682,9,0,0,1,4,0,0,0,40,39,<=50K
32,3,175052,9,0,0,4,4,0,0,0,40,39,<=50K
26,0,321629,9,4,8,4,4,0,0,0,16,39,<=50K
46,3,154405,9,2,5,0,2,1,0,0,40,39,<=50K
17,3,108402,6,4,12,3,4,0,0,0,20,39,<=50K
34,3,346275,7,0,5,1,4,1,0,0,43,39,<=50K
44,3,42476,9,4,0,2,4,0,0,0,30,39,<=50K
23,3,161708,12,4,7,3,4,0,0,0,20,39,<=50K
35,3,70447,10,4,10,4,1,1,4650,0,20,39,<=50K
30,3,189759,13,4,14,1,4,1,4865,0,40,39,<=50K
65,0,137354,10,2,8,0,1,1,0,0,20,39,<=50K
34,3,250724,13,2,12,0,4,1,0,0,45,23,<=50K
34,1,149368,15,2,10,0,4,1,0,0,40,39,>50K
39,3,154641,11,2,0,0,4,1,0,0,40,39,<=50K
28,3,38309,11,2,0,0,4,1,2407,0,40,39,<=50K
53,2,202733,14,2,3,0,4,1,7688,0,70,39,>50K
34,3,56150,7,4,14,4,4,1,0,0,40,39,<=50K
21,3,260254,9,4,2,1,4,1,0,0,40,39,<=50K
53,3,108083,4,2,4,0,4,1,0,0,45,39,<=50K
54,5,71344,14,0,10,1,4,1,0,0,50,39,>50K
32,3,174215,10,0,12,4,4,0,0,0,40,39,<=50K
39,6,114366,13,4,10,1,4,1,0,0,35,39,<=50K
39,3,158962,10,0,6,4,4,0,0,0,40,39,<=50K
29,3,179498,9,2,3,0,4,1,0,0,40,11,<=50K
29,3,31935,9,0,10,1,4,0,0,0,40,39,<=50K
43,3,149909,9,2,2,0,4,1,0,0,42,39,>50K
20,0,58740,10,4,8,3,4,1,0,0,15,39,<=50K
39,3,216552,14,2,0,0,4,1,0,0,40,39,<=50K
45,3,255348,10,0,3,1,4,0,0,0,40,39,<=50K
36,3,176050,10,2,6,0,4,1,0,0,40,39,<=50K
71,0,125101,11,6,8,1,4,0,0,0,40,39,<=50K
62,0,197286,9,2,8,0,4,1,0,0,40,39,<=50K
43,2,337469,10,0,0,1,4,0,594,0,20,26,<=50K
31,3,159737,9,4,12,4,2,0,0,0,58,39,<=50K
39,3,316211,9,2,3,0,4,1,0,0,60,39,>50K
32,3,127610,13,2,10,5,4,0,0,1902,32,39,>50K
45,2,556652,9,2,2,0,2,1,0,0,40,39,>50K
19,3,265576,9,4,5,3,4,1,0,0,50,39,<=50K
43,3,347653,10,2,10,0,4,1,0,0,48,39,>50K
32,3,62374,11,2,14,0,4,1,0,0,40,39,<=50K
43,5,170230,13,4,12,1,4,0,0,0,60,39,<=50K
34,3,203051,13,2,0,0,4,1,0,0,27,39,<=50K
66,4,115880,10,2,10,0,4,1,0,0,40,39,<=50K
37,3,167735,11,2,2,0,4,1,0,1887,40,39,>50K
46,4,181413,12,2,3,5,4,0,0,0,40,39,<=50K
23,3,185554,13,4,10,3,4,0,0,0,40,39,<=50K
41,3,350387,13,4,10,1,4,1,0,0,40,39,>50K
63,3,225102,9,2,5,0,2,1,0,0,40,0,<=50K
55,3,105582,9,2,5,0,4,1,3103,0,40,39,>50K
35,5,350247,15,2,10,0,4,1,0,0,50,39,>50K
28,3,150025,5,4,2,1,4,1,0,0,50,0,>50K
37,3,107737,13,2,10,0,4,1,0,0,55,39,>50K
63,0,334741,9,2,8,0,4,1,0,0,20,39,<=50K
43,3,115562,13,2,10,0,4,1,0,0,42,39,>50K
30,5,131584,11,4,2,3,4,1,0,0,60,39,<=50K
36,2,95855,14,2,10,5,4,0,0,0,60,39,>50K
54,3,391016,13,2,12,0,4,1,0,0,40,39,>50K
36,1,51089,13,2,0,0,4,1,0,0,50,39,>50K
28,3,70240,9,3,7,1,1,0,0,0,40,30,<=50K
39,5,187693,9,2,2,0,4,1,0,0,72,39,>50K
37,3,341672,13,5,13,1,1,1,0,0,40,30,<=50K
34,3,208043,11,2,10,0,4,1,7298,0,45,39,>50K
22,2,289982,13,4,10,3,4,0,0,0,35,39,<=50K
54,3,76344,13,4,7,1,4,0,0,0,50,39,<=50K
21,3,200973,10,4,12,3,4,0,0,0,20,39,<=50K
36,3,111377,6,2,2,0,4,1,0,0,40,39,<=50K
62,5,136684,9,6,0,2,4,0,0,0,30,39,<=50K
40,3,176716,10,2,12,0,4,1,0,0,40,39,>50K
47,5,166894,10,0,10,4,2,0,0,0,40,39,<=50K
38,3,243872,13,2,12,0,4,1,0,0,70,39,>50K
46,3,102597,13,0,10,4,4,0,0,0,40,39,<=50K
22,3,60331,10,2,7,0,4,1,0,0,35,39,<=50K
37,3,75024,9,0,12,4,4,0,0,0,25,2,<=50K
69,3,174474,6,5,6,1,4,0,0,0,28,29,<=50K
43,3,145441,13,2,3,0,4,1,0,0,50,39,>50K
53,3,83434,13,4,7,1,1,0,0,0,21,24,>50K
20,3,691830,9,4,12,3,2,0,0,0,35,39,<=50K
22,3,189203,13,4,10,1,4,1,0,0,50,39,<=50K
48,3,115784,5,2,2,0,4,1,0,0,44,39,<=50K
40,1,280167,14,2,10,0,4,1,0,0,40,39,>50K
68,0,407338,10,2,8,0,4,1,0,0,20,39,<=50K
39,3,52978,10,0,7,1,4,0,0,1721,55,39,<=50K
57,3,169329,9,2,13,0,2,1,0,1887,40,38,>50K
23,3,315065,6,4,7,4,4,1,0,0,60,26,<=50K
25,2,167835,13,2,10,5,4,0,0,0,38,39,>50K
22,3,63105,9,4,10,3,2,1,0,0,40,39,<=50K
23,3,520775,8,4,9,3,4,1,0,0,30,39,<=50K
41,2,47902,13,2,10,0,4,1,0,0,45,39,>50K
25,3,145434,10,4,6,1,4,0,0,0,25,39,<=50K
58,3,56392,10,2,12,0,4,1,0,0,40,39,<=50K
33,3,162312,9,0,12,1,1,1,0,0,45,24,<=50K
28,3,204074,14,2,10,0,4,1,0,0,48,39,<=50K
19,3,99246,7,4,6,1,4,0,0,0,25,39,<=50K
44,3,102085,10,0,0,2,4,0,0,0,40,39,<=50K
33,6,332379,9,2,2,0,4,1,0,0,40,39,>50K
24,3,233419,9,0,3,1,4,0,0,0,40,39,<=50K
44,5,57233,9,2,4,0,4,1,0,0,50,39,<=50K
38,3,192337,13,2,3,0,4,1,7688,0,40,39,>50K
31,3,442429,9,5,2,4,4,0,0,0,40,26,<=50K
29,3,369114,9,0,0,1,4,0,0,0,40,39,<=50K
65,3,261334,5,6,12,1,4,0,0,0,40,39,<=50K
55,3,160303,9,6,0,2,4,0,0,0,40,39,<=50K
49,3,50474,9,2,3,0,4,1,0,0,40,39,<=50K
27,3,321577,9,4,6,3,2,0,0,0,40,39,<=50K
41,3,29591,9,0,12,1,4,1,0,0,30,39,<=50K
33,5,334744,10,2,2,0,4,1,0,0,50,39,>50K
22,5,269474,9,4,4,3,4,1,0,0,40,39,<=50K
41,3,287306,9,2,10,0,4,1,0,1902,40,39,>50K
66,3,33619,9,2,7,0,2,1,0,0,4,39,<=50K
38,3,149347,10,0,12,1,4,1,0,0,60,39,<=50K
43,3,96249,9,2,6,0,4,1,0,0,42,39,>50K
40,2,370502,10,2,5,0,4,1,0,0,40,26,<=50K
32,3,188246,10,2,12,0,4,1,0,0,40,39,>50K
30,3,167558,9,4,12,4,4,0,0,0,35,26,<=50K
35,3,292185,13,2,0,0,4,1,0,0,40,39,<=50K
41,3,101593,14,2,10,0,4,1,15024,0,50,39,>50K
33,2,70164,13,4,10,1,0,1,0,0,60,39,<=50K
36,3,269722,13,2,3,0,4,1,0,0,55,39,>50K
33,5,175502,13,2,10,0,4,1,0,0,60,39,<=50K
53,3,233165,9,2,3,0,4,1,0,0,60,39,>50K
27,3,177351,13,4,12,1,4,1,0,0,45,39,<=50K
22,3,212114,13,4,5,3,4,0,0,0,15,39,<=50K
26,3,288959,9,2,12,0,2,1,0,0,36,39,<=50K
64,3,231619,9,2,12,5,4,0,0,0,21,39,<=50K
48,3,146919,10,0,0,4,4,0,0,0,45,39,<=50K
23,3,388811,9,4,0,3,4,0,0,0,40,39,<=50K
26,3,243560,10,4,12,4,4,0,0,0,40,0,<=50K
35,5,98360,13,2,10,0,4,1,0,0,40,39,<=50K
46,3,369538,10,2,12,0,4,1,0,0,40,39,>50K
65,5,31740,10,6,3,4,4,0,0,0,45,39,<=50K
53,3,223660,9,6,6,1,4,1,6849,0,40,39,<=50K
34,5,108247,15,2,10,0,4,1,0,0,55,39,>50K
28,3,76129,9,4,6,4,4,0,0,0,40,13,<=50K
37,3,91711,13,2,3,0,4,1,0,0,60,39,>50K
61,0,166855,13,2,8,0,4,1,0,0,10,39,<=50K
59,3,182062,13,2,10,0,4,1,5013,0,40,39,<=50K
32,3,252752,14,4,3,1,4,0,13550,0,60,39,>50K
31,3,43953,13,2,10,5,4,0,0,0,35,39,<=50K
25,2,84224,13,4,10,1,4,0,0,0,40,39,<=50K
47,3,155509,9,5,7,2,2,0,0,0,35,39,<=50K
39,3,29814,9,2,2,0,4,1,0,0,40,39,<=50K
37,3,241805,10,2,7,0,2,1,0,0,30,39,<=50K
44,3,214838,9,2,6,0,4,1,0,0,45,39,>50K
37,3,240810,12,2,2,0,4,1,0,0,45,39,<=50K
41,3,154076,10,2,0,0,4,1,0,0,50,39,>50K
55,3,170287,10,2,10,0,4,1,0,0,40,31,>50K
60,3,145995,13,2,12,0,4,1,0,0,40,39,>50K
22,3,433669,12,4,5,1,4,1,0,0,36,0,<=50K
23,3,233626,13,4,12,1,4,1,0,0,25,39,<=50K
19,3,607799,9,4,6,1,4,0,0,0,60,39,<=50K
45,3,88500,10,2,6,0,4,1,0,0,44,39,>50K
36,3,127809,9,5,7,4,2,0,0,0,30,39,<=50K
46,3,243743,13,2,10,0,4,1,0,0,40,39,>50K
48,3,177211,7,2,6,0,4,1,0,0,40,39,<=50K
39,5,231180,9,2,7,0,4,1,0,0,50,39,<=50K
29,3,253856,13,2,14,0,4,1,0,0,20,39,<=50K
39,3,177075,9,0,0,1,4,0,0,0,40,39,<=50K
26,3,152855,9,4,3,3,3,0,0,0,40,26,<=50K
37,3,191137,12,0,10,4,4,1,0,0,25,39,<=50K
49,3,255559,10,2,0,5,4,0,0,0,40,39,>50K
27,3,169815,13,4,12,3,4,1,0,0,40,39,<=50K
28,3,221215,6,4,5,2,4,1,0,0,40,26,<=50K
35,3,270059,10,0,12,4,4,0,0,0,30,39,<=50K
54,0,31588,9,2,8,0,4,1,2635,0,40,39,<=50K
17,3,345403,6,4,7,3,4,1,0,0,40,39,<=50K
18,3,194897,9,4,5,3,0,1,0,0,40,39,<=50K
33,3,388741,10,4,0,4,3,0,0,0,38,39,<=50K
33,3,355856,12,2,12,0,1,1,0,0,60,39,<=50K
51,3,122109,10,2,0,5,4,0,0,0,35,39,<=50K
49,3,75673,9,4,0,3,1,0,0,0,40,39,<=50K
49,4,141058,10,0,3,1,4,1,0,2339,50,39,<=50K
41,3,47902,10,2,12,0,4,1,0,0,35,39,>50K
40,3,255675,10,2,10,0,4,1,0,0,40,39,>50K
49,1,203505,9,6,0,1,4,0,0,0,40,39,<=50K
23,3,125106,13,4,10,3,4,0,0,0,40,39,<=50K
34,3,139890,10,0,0,4,4,0,0,0,40,39,<=50K
38,3,76878,7,2,2,0,4,1,5178,0,40,39,>50K
47,5,28035,10,2,4,0,4,1,0,0,86,39,<=50K
30,3,43953,9,4,0,2,4,0,0,1974,40,39,<=50K
36,3,163237,12,2,0,0,4,1,0,0,40,39,>50K
23,2,55890,13,4,10,1,4,0,0,0,40,39,<=50K
47,5,255934,10,2,3,0,4,1,0,0,80,39,<=50K
61,3,168654,9,0,0,1,4,0,0,0,40,2,<=50K
47,5,39986,13,2,12,0,4,1,0,0,40,39,<=50K
56,3,208451,13,2,10,0,4,1,0,0,40,39,>50K
